DTXSID,PREFERRED NAME,CASRN,MOLECULAR FORMULA,MONOISOTOPIC MASS,ToxCast Active,ToxCast Total,% ToxCast Active,HIT CALL,TOP,SCALED TOP,AC50,LOGAC50
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1057822,4-Bromo-1-(bromomethyl)-2-fluoro-benzene,76283-09-5,C7H5Br2F,265.874204,0,156,0.0,Inactive,3.414749669470795e-10,1.7073748347353975E-11,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020137,"4,4′-Diamino-1,1′-biphenyl",92-87-5,C12H12N2,184.100048,57,617,9.0,Inactive,24.404004783696013,1.2202002391848006,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020139,Benzo[a]pyrene,50-32-8,C20H12,252.093900,68,257,26.0,Active,59.85559696913159,2.9927798484565793,19.12064403052961,1.2815025162975426
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020210,Butyl-N-(4-hydroxybutyl)nitrosamine,3817-11-6,C8H18N2O2,174.136828,3,316,1.0,Inactive,2.0562411233840133e-10,1.0281205616920067E-11,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020260,Chenodeoxycholic acid,474-25-9,C24H40O4,392.292660,41,234,18.0,Active,63.42778444511988,3.171389222255994,75.68218077109879,1.8789936377067535
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020189,FD&C Blue No. 1,3844-45-9,C37H34N2Na2O9S3,792.122183,88,616,14.0,Inactive,4.718499512603584,0.2359249756301792,0.0009281307813112428,-3.0323908237811437
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020181,Bismuth oxychloride,7787-59-9,BiClO,259.944170,5,234,2.0,Active,49.46139989193625,2.4730699945968126,4.811846708276246,0.6823117835036007
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020262,Chloramben,133-90-4,C7H5Cl2NO2,204.969734,6,613,1.0,Inactive,8.22531372360198e-11,4.11265686180099E-12,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020212,4-Methyl-2-tert-butylphenol,2409-55-4,C11H16O,164.120115,174,470,37.0,Inactive,1.5086819218980658e-10,7.543409609490328E-12,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020216,Butylated hydroxytoluene,128-37-0,C15H24O,220.182715,42,349,12.0,Inactive,4.5730613764964484e-10,2.2865306882482243E-11,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020266,Chloranil,118-75-2,C6Cl4O2,243.865240,240,441,54.0,Inactive,3.150202185485799,0.15751010927428993,0.00010000025419686693,-3.999998896038437
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020268,Chlorendic acid,115-28-6,C9H4Cl6O4,385.824075,2,620,0.0,Inactive,1.7271998123794154,0.08635999061897078,0.0004925484416481857,-3.3075510506365475
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020426,Dichloran,99-30-9,C6H4Cl2N2O2,205.964983,177,719,25.0,Active,53.022874043045285,2.651143702152264,24.956828800425367,1.3971893998415812
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020428,Dichloroacetic acid,79-43-6,C2H2Cl2O2,127.943185,1,595,0.0,Inactive,1.5277440178970414,0.07638720089485207,0.006608221060468879,-2.1799154372772653
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020349,4-Methoxy-2-methylaniline,102-50-1,C8H11NO,137.084064,12,318,4.0,Inactive,2.2383354697626574,0.11191677348813286,0.0280018845301081,-1.5528127396047193
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020420,Propyzamide,23950-58-5,C12H11Cl2NO,255.021769,80,732,11.0,Active,34.751866357941545,1.7375933178970773,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020391,Diallate,2303-16-4,C10H17Cl2NOS,269.040791,8,234,3.0,Inactive,8.740615454196747e-10,4.3703077270983736E-11,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020424,Chloranocryl,2164-09-2,C10H9Cl2NO,229.006119,61,316,19.0,Active,69.61271595321007,3.4806357976605033,19.426110689194005,1.2883858589992399
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020399,"4,4'-Diaminoazobenzene",538-41-0,C12H12N4,212.106196,28,234,12.0,Inactive,15.01430102714535,0.7507150513572676,18.470960670792294,1.2664894835926086
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020505,Dimethylaminoethanol,108-01-0,C4H11NO,89.084064,3,600,1.0,Inactive,2.698395852031439,0.13491979260157194,0.0069400441120092415,-2.1586377690925063
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020341,Codeine,76-57-3,C18H21NO3,299.152144,2,237,1.0,Inactive,0.7791285963750587,0.038956429818752934,0.00044821687627811006,-3.3485117954214942
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020478,Dimethadione,695-53-4,C5H7NO3,129.042593,3,234,1.0,Inactive,1.3830486435345025e-9,6.915243217672512E-11,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020345,Copper dimethyldithiocarbamate,137-29-1,C6H12CuN2S4,302.917931,116,234,50.0,Active,89.5285373372053,4.4764268668602645,1.02424263303084,0.010402848929245716
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020347,Coumaphos,56-72-4,C14H16ClO5PS,362.014459,188,808,23.0,Active,82.09740889465479,4.1048704447327395,1.5719164344190006,0.19642945453076815
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020470,Diglycidyl resorcinol ether,101-90-6,C12H14O4,222.089209,79,234,34.0,Active,75.6388878814807,3.781944394074035,73.48420824792228,1.866194019252152
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020474,"3,4-Dihydrocoumarin",119-84-6,C9H8O2,148.052429,1,319,0.0,Inactive,26.882485568178033,1.3441242784089016,85.54295285114034,1.9321842375600513
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020557,Ellagic acid,476-66-4,C14H6O8,302.006267,1,234,0.0,Inactive,1.3901649047414086e-10,6.9508245237070434E-12,10.000000000000002,1
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020684,"alpha-1,2,3,4,5,6-Hexachlorocyclohexane",319-84-6,C6H6Cl6,287.860066,24,234,10.0,Inactive,11.972058510728438,0.5986029255364219,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020686,Lindane,58-89-9,C6H6Cl6,287.860066,85,700,12.0,Active,26.4355397244298,1.3217769862214899,59.729892812692995,1.7761917353916772
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020634,5-Fluorouracil,51-21-8,C4H3FN2O2,130.017856,93,636,15.0,Inactive,4.44897459541211e-10,2.224487297706055E-11,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020501,Methadone hydrochloride,1095-90-5,C21H28ClNO,345.185942,116,647,18.0,Inactive,13.313797585885897,0.6656898792942949,35.00000000000001,1.5440680443502757
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020507,"N,N-Dimethylaniline",121-69-7,C8H11N,121.089149,8,579,1.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020509,"5,5-Dimethylbarbituric acid",24448-94-0,C6H8N2O3,156.053492,5,316,2.0,Inactive,9.189872729495757,0.45949363647478786,85.163101958722,1.9302514716838681
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020713,Hydrochlorothiazide,58-93-5,C7H8ClN3O4S2,296.964476,4,593,1.0,Inactive,1.9999154056607074,0.09999577028303537,0.00007629656302722909,-4.11749502550421
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020636,Fluvastatin,93957-54-1,C24H26FNO4,411.184586,43,319,13.0,Active,41.59019187066686,2.0795095935333427,41.15238665476377,1.6143950274203913
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020680,Heptamethyleneimine,1121-92-2,C7H15N,113.120449,0,234,0.0,Inactive,2.3998578315783937e-10,1.1999289157891968E-11,44.99999999999999,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020682,Hexachlorobenzene,118-74-1,C6Cl6,281.813116,0,234,0.0,Inactive,1.0287063534636407e-8,5.143531767318203E-10,2.5000000000000004,0.3979400086720377
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020688,Hexachlorocyclopentadiene,77-47-4,C5Cl6,269.813116,180,604,30.0,Inactive,2.4313128471870913,0.12156564235935456,0.00010000000242750777,-3.999999989457468
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020846,Methylnitronitrosoguanidine,70-25-7,C2H5N5O3,147.039239,32,234,14.0,Inactive,8.554652945184595,0.4277326472592297,3.9406517078763437,0.5955680517060575
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020890,6-Methyl-2-thiouracil,56-04-2,C5H6N2OS,142.020084,10,602,2.0,Inactive,4.539422271307233,0.22697111356536165,0.02525710416034061,-1.5976164447260255
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020717,4-(Benzyloxyl)phenol,103-16-2,C13H12O2,200.083730,46,249,18.0,Active,75.38693999276822,3.769346999638411,17.319279527875338,1.2385298216549891
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020761,Isoprene,78-79-5,C5H8,68.062600,0,234,0.0,Inactive,9.583633583511869e-11,4.791816791755934E-12,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020767,Isosafrole,120-58-1,C10H10O2,162.068080,5,320,2.0,Inactive,0.05863621881062992,0.002931810940531496,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020844,Methyl methacrylate,80-62-6,C5H8O2,100.052429,0,234,0.0,Inactive,3.4582212315525665e-10,1.729110615776283E-11,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020977,Nitromethane,75-52-5,CH3NO2,61.016378,2,317,1.0,Inactive,5.548709858302862e-10,2.774354929151431E-11,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021022,"1,1′-(Nitrosoimino)bis[2-propanone]",60599-38-4,C6H10N2O3,158.069142,0,316,0.0,Inactive,3.111719413886968,0.1555859706943484,0.012363943694489028,-1.9078429813852125
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021026,N-Nitrosodibutylamine,924-16-3,C8H18N2O,158.141913,5,582,1.0,Inactive,3.2697144733566366,0.16348572366783182,0.00007919577738376149,-4.101297973812277
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020892,Metronidazole,443-48-1,C6H9N3O3,171.064391,1,321,0.0,Inactive,3.3147699301322793,0.16573849650661396,0.00006000002951282923,-4.221848535995427
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020894,Bis(4-(dimethylamino)phenyl)methanone,90-94-8,C17H20N2O,268.157563,157,609,26.0,Active,70.32154238032939,3.5160771190164697,22.73001920685283,1.3565998027037072
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020927,Nickel bis(dibutyldithiocarbamate),13927-77-0,C18H36N2NiS4,466.111476,4,426,1.0,Inactive,8.014658966652373,0.40073294833261863,2.837330295618108,0.45290989526526276
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020898,Mitomycin C,50-07-7,C15H18N4O5,334.127720,89,234,38.0,Active,70.61957701745544,3.530978850872772,13.719275880144094,1.1373311893913698
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021028,N-Nitrosodiethylamine,55-18-5,C4H10N2O,102.079313,4,637,1.0,Inactive,2.8332526561049736e-12,1.4166263280524867E-13,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020929,Niacinamide,98-92-0,C6H6N2O,122.048013,3,349,1.0,Inactive,3.894517711565709,0.19472588557828546,0.00010000001949001625,-3.999999915355943
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020921,2-Naphthylamine,91-59-8,C10H9N,143.073499,62,625,10.0,Active,32.23075095532015,1.6115375477660074,51.056800711666554,1.708053597839947
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020971,2-Nitrofluorene,607-57-8,C13H9NO2,211.063329,17,253,7.0,Active,75.06340514620888,3.753170257310444,7.205111124654868,0.8576406833390777
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020923,Nefiracetam,77191-36-7,C14H18N2O2,246.136828,1,319,0.0,Inactive,1.2101229827063773,0.06050614913531886,0.00014156075105088223,-3.8490571418780624
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021070,Norharman,244-63-3,C11H8N2,168.068748,15,234,6.0,Active,71.39290346121484,3.569645173060742,41.77411639548015,1.6209072724822309
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021105,Fartox,82-68-8,C6Cl5NO2,292.837167,91,664,14.0,Inactive,2.1363964486785706e-10,1.0681982243392854E-11,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021103,Pentachloroanisole,1825-21-4,C7H3Cl5O,277.862653,13,344,4.0,Inactive,3.3802105654392465,0.16901052827196233,0.00005510225253811101,-4.25883064715772
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021232,Amaranth,915-67-3,C20H11N2Na3O10S3,603.926891,14,234,6.0,Inactive,1.1589841332476674,0.05794920666238337,0.23437665751429074,-0.6300856435820097
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021159,Phthalic anhydride,85-44-9,C8H4O3,148.016044,0,234,0.0,Inactive,3.348522956562781e-10,1.6742614782813903E-11,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021151,2-Phenylphenol,90-43-7,C12H10O,170.073165,55,692,8.0,Inactive,18.37710718492734,0.918855359246367,73.43681597123621,1.8659138387256025
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021234,FD&C Red 4,4548-53-2,C18H14N2Na2O7S2,480.003782,45,352,13.0,Inactive,3.149722121110027e-10,1.5748610605550133E-11,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021236,HC Red 3,2871-01-4,C8H11N3O3,197.080041,38,318,12.0,Inactive,1.590246041070682,0.0795123020535341,0.10839985858530396,-0.9649712843627815
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021238,Resorcinol,108-46-3,C6H6O2,110.036779,11,585,2.0,Inactive,2.251447971143326,0.1125723985571663,0.003316479836209257,-2.4793226388147755
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021282,Streptozotocin,18883-66-4,C8H15N3O7,265.091000,0,321,0.0,Inactive,3.9865828109793155,0.19932914054896578,0.00001925267461009731,-4.715508929131098
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021311,"2,4,6-Tris(tert-butyl)phenol",732-26-3,C18H30O,262.229666,115,606,19.0,Inactive,5.016163113035442e-10,2.508081556517721E-11,44.99999999999998,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021317,"1,1,1,2-Tetrachloroethane",630-20-6,C2H2Cl4,165.891061,0,234,0.0,Inactive,2.740509470908738e-11,1.370254735454369E-12,50,1.6989700043360187
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021284,Styrene,100-42-5,C8H8,104.062600,0,234,0.0,Inactive,4.399205373012319e-10,2.1996026865061596E-11,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021319,Tetrachloroethylene,127-18-4,C2Cl4,163.875411,1,234,0.0,Inactive,4.510658285508959e-11,2.255329142754479E-12,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021363,3-Methylaniline hydrochloride,638-03-9,C7H10ClN,143.050177,5,234,2.0,Inactive,7.35014893799745,0.3675074468998725,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021365,4-Methylaniline hydrochloride,540-23-8,C7H10ClN,143.050177,5,234,2.0,Inactive,20.026773604384406,1.0013386802192203,36.12396168827049,1.5577953730093062
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021367,Toremifene citrate,89778-27-8,C32H36ClNO8,597.212945,148,322,46.0,Active,52.40830311057698,2.620415155528849,23.045899799886566,1.3625936693056995
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021286,Styrene oxide,96-09-3,C8H8O,120.057515,6,576,1.0,Inactive,3.2355547509388947,0.16177773754694474,0.05345097492134723,-1.272044369050151
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021288,Sucrose,57-50-1,C12H22O11,342.116212,2,575,0.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021315,"2,3,7,8-Tetrachlorodibenzo-1,4-dioxin",1746-01-6,C12H4Cl4O2,319.896540,12,234,5.0,Inactive,5.975445325919238e-9,2.987722662959619E-10,0.14999999999999997,-0.8239087409443189
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021440,Vinylpyrrolidone,88-12-0,C6H9NO,111.068414,4,569,1.0,Inactive,3.50450599495611,0.17522529974780549,0.03760774238224526,-1.4247227367813153
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021448,"2,4-Dimethylaniline hydrochloride",21436-96-4,C8H12ClN,157.065827,0,234,0.0,Inactive,2.1809536419940283,0.10904768209970142,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021492,Benzyl cyanide,140-29-4,C8H7N,117.057849,0,234,0.0,Inactive,1.1652596468052786e-10,5.8262982340263925E-12,44.99999999999999,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021575,Dalapon,75-99-0,C3H4Cl2O2,141.958835,2,596,0.0,Active,43.38748695710799,2.1693743478553995,0.00009949187132052047,-4.0022124005090784
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021442,Voglibose,83480-29-9,C10H21NO7,267.131802,0,234,0.0,Inactive,1.0087851980401713e-10,5.0439259902008566E-12,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021496,Bromoacetonitrile,590-17-0,C2H2BrN,118.937062,0,234,0.0,Inactive,6.906447162100002e-10,3.453223581050001E-11,50,1.6989700043360187
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021446,Xylenes,1330-20-7,C8H10,106.078250,1,234,0.0,Inactive,13.394599081171812,0.6697299540585906,60.894910650694385,1.7845809975806537
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021498,2-Bromobenzothiazole,2516-40-7,C7H4BrNS,212.924783,17,426,4.0,Inactive,5.0336240737764565e-11,2.516812036888228E-12,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021577,"1,3-Dichloropropanone",534-07-6,C3H4Cl2O,125.963920,99,321,31.0,Inactive,1.60020112801309e-10,8.00100564006545E-12,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021600,Heptanoic acid,111-14-8,C7H14O2,130.099380,3,578,1.0,Inactive,6.36446319107282e-10,3.18223159553641E-11,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021602,Hexadecanoic acid,57-10-3,C16H32O2,256.240230,5,350,1.0,Inactive,0.9824414134461213,0.04912207067230607,0.00010000033359719207,-3.9999985512082197
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021604,Hexanal,66-25-1,C6H12O,100.088815,7,322,2.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021608,3-Hexanone,589-38-8,C6H12O,100.088815,1,234,0.0,Inactive,9.928591978990663e-11,4.964295989495331E-12,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021650,Pyruvic acid,127-17-3,C3H4O3,88.016044,3,324,1.0,Inactive,1.0793935975042532,0.05396967987521266,0.00010000008228504308,-3.9999996426407454
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021652,Pentadecanoic acid,1002-84-2,C15H30O2,242.224580,8,234,3.0,Inactive,2.9652818268632135,0.14826409134316068,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021789,2-Aminobenzamide,88-68-6,C7H8N2O,136.063663,0,234,0.0,Inactive,2.9292209893674297,0.1464610494683715,14.914958774165052,1.1736220572839096
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021658,Propanal,123-38-6,C3H6O,58.041865,0,234,0.0,Inactive,6.120363814060776e-10,3.0601819070303876E-11,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021731,Methanol,67-56-1,CH4O,32.026215,0,234,0.0,Inactive,9.221439132046676e-11,4.6107195660233376E-12,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021739,1-Propanol,71-23-8,C3H8O,60.057515,1,353,0.0,Inactive,2.078802999693503e-10,1.0394014998467516E-11,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021781,"Dibutyl 1,2-benzenedicarboxylate",84-74-2,C16H22O4,278.151809,80,759,11.0,Active,36.15006162793641,1.8075030813968205,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021656,Phenylacetic acid,103-82-2,C8H8O2,136.052429,2,318,1.0,Inactive,1.0324779553001635,0.05162389776500818,0.04655147911247311,-1.3320665153232436
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021735,Dimethyl sulfoxide,67-68-5,C2H6OS,78.013936,4,356,1.0,Inactive,2.5553384428067527e-10,1.2776692214033764E-11,44.99999999999998,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021810,2-Chloroaniline,95-51-2,C6H6ClN,127.018877,0,234,0.0,Inactive,1.035799239703984,0.051789961985199195,0.00010000001304327591,-3.9999999433537763
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021818,2-Methylbutanal,96-17-3,C5H10O,86.073165,8,322,2.0,Inactive,1.4316716262745013,0.07158358131372507,0.00010000004862295609,-3.999999788833236
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021654,Glutaric acid,110-94-1,C5H8O4,132.042259,2,321,1.0,Inactive,1.2263197557563962e-10,6.131598778781981E-12,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021816,Allyl methacrylate,96-05-9,C7H10O2,126.068080,0,321,0.0,Inactive,0.8286068124229118,0.04143034062114559,0.00010000009671476813,-3.999999579973302
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021941,2-(2-Ethoxyethoxy)ethanol,111-90-0,C6H14O3,134.094294,0,577,0.0,Inactive,4.01989959955818e-10,2.00994979977909E-11,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021866,Dibutyl adipate,105-99-7,C14H26O4,258.183109,6,583,1.0,Inactive,1.909441480277455e-10,9.547207401387275E-12,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021943,2-Undecanone,112-12-9,C11H22O,170.167065,2,349,1.0,Inactive,5.90157429121456e-11,2.9507871456072797E-12,44.99999999999999,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021868,p-Xylene,106-42-3,C8H10,106.078250,0,234,0.0,Inactive,0.8425979131654023,0.04212989565827012,0.00010000028517382321,-3.999998761507588
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021947,1-Tridecanol,112-70-9,C13H28O,200.214016,91,578,16.0,Inactive,4.865547890772465,0.24327739453862324,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021949,2-Methyl-3-butyn-2-ol,115-19-5,C5H8O,84.057515,0,234,0.0,Inactive,7.027268516475768e-10,3.513634258237884E-11,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021993,Dibenzofuran,132-64-9,C12H8O,168.057515,8,579,1.0,Inactive,6.172479422294231,0.3086239711147115,0.00009999913520521854,-4.000003755772256
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021860,4-Chlorobenzaldehyde,104-88-1,C7H5ClO,140.002893,0,234,0.0,Inactive,2.0742781858023123e-9,1.0371390929011562E-10,44.99999999999998,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021864,"2,4-Dimethylphenol",105-67-9,C8H10O,122.073165,16,606,3.0,Inactive,1.5778631178526751e-9,7.889315589263375E-11,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021997,1-(2-Aminoethyl)piperazine,140-31-8,C6H15N3,129.126597,4,346,1.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2022048,Flavone,525-82-6,C15H10O2,222.068080,59,361,16.0,Active,68.77488474253909,3.4387442371269543,44.803874575902505,1.6513155727966486
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2022090,4-(2-Hydroxyethyl)morpholine,622-40-2,C6H13NO2,131.094629,9,427,2.0,Inactive,5.448994421323629e-10,2.7244972106618145E-11,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2022096,Dipropyl disulfide,629-19-6,C6H14S2,150.053693,1,320,0.0,Inactive,2.503424984152147e-11,1.2517124920760734E-12,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021995,DEET,134-62-3,C12H17NO,191.131014,24,643,4.0,Inactive,2.211030272245626,0.1105515136122813,0.00039233592626084375,-3.4063419216373445
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2022121,Triphenylphosphine oxide,791-28-6,C18H15OP,278.086052,15,435,3.0,Inactive,13.030790842535977,0.6515395421267989,66.30331537590115,1.821535245048215
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2022123,2-Hydroxyethyl acrylate,818-61-1,C5H8O3,116.047344,40,359,11.0,Inactive,2.1135013512771904e-10,1.0567506756385953E-11,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2022125,2-Nonanone,821-55-6,C9H18O,142.135765,0,197,0.0,Inactive,5.257672544993368e-10,2.6288362724966843E-11,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2022254,Terbufos,13071-79-9,C9H21O2PS3,288.044130,86,633,14.0,Active,43.83339299101656,2.191669649550828,55.28920833585891,1.7426403714936383
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2022127,4-Phenoxyphenol,831-82-3,C12H10O2,186.068080,45,319,14.0,Active,83.71605002973166,4.185802501486583,16.537615199868327,1.2184728824710147
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2022179,Pentachloropyridine,2176-62-7,C5Cl5N,248.847338,72,620,12.0,Inactive,8.811186464696048e-12,4.405593232348024E-13,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2022171,1-Decanamine,2016-57-1,C10H23N,157.183050,10,347,3.0,Active,30.014120279088537,1.5007060139544268,85.51091541065338,1.93202155566432
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2022256,"2',3',4'-Trichloroacetophenone",13608-87-2,C8H5Cl3O,221.940598,2,234,1.0,Inactive,13.763598352739768,0.6881799176369884,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2022331,2-(Butan-2-yl)phenol,89-72-5,C10H14O,150.104465,33,579,6.0,Inactive,2.7116957866570623e-10,1.3558478933285312E-11,44.999999999999986,1.6532125137753435
